3 3 3 9746 3015 4 0 
4 4 4 8262 2355 4 0 
5 5 5 11569 3933 4 0 
6 6 6 12441 4460 4 0 
7 7 7 13597 5019 4 0 
8 8 8 10358 3604 4 0 
9 9 9 15402 6188 4 0 
10 10 10 16657 6869 4 0 
11 11 11 18008 7582 4 0 
12 12 12 13428 5573 4 0 
13 13 13 20601 9163 4 0 
14 14 14 22058 9998 4 0 
15 15 15 23546 10865 4 0 
16 16 16 17753 8262 4 0 
17 17 17 34958 18398 4 0 
18 18 18 38586 20422 4 0 
19 19 19 41581 22278 4 0 
20 20 20 30950 17500 4 0 
21 21 21 44581 24747 4 0 
22 22 22 47137 26308 4 0 
23 23 23 49905 27901 4 0 
24 24 24 40676 24008 4 0 
25 25 25 56408 32516 4 0 
26 26 26 59356 34282 4 0 
27 27 27 62375 36080 4 0 
28 28 28 51709 31644 4 0 
29 29 29 69991 41413 4 0 
30 30 30 73333 43384 4 0 
31 31 31 76709 45387 4 0 
32 32 32 65591 40408 4 0 
33 33 33 110029 69121 4 0 
34 34 34 116194 72952 4 0 
35 35 35 122682 76871 4 0 
36 36 36 103749 68462 4 0 
37 37 37 129635 83418 4 0 
38 38 38 134471 86421 4 0 
39 39 39 139536 89456 4 0 
40 40 40 125412 83493 4 0 
41 41 41 154135 99965 4 0 
42 42 42 159561 103224 4 0 
43 43 43 165100 106515 4 0 
44 44 44 149469 100060 4 0 
45 45 45 180640 118048 4 0 
46 46 46 186800 121563 4 0 
47 47 47 192830 125110 4 0 
48 48 48 177664 118163 4 0 
49 49 49 261596 173389 4 0 
50 50 50 271345 179563 4 0 
51 51 51 282353 185825 4 0 
52 52 52 257291 174141 4 0 
53 53 53 298776 198846 4 1 
54 54 54 309433 203699 4 0 
55 55 55 318673 208584 4 0 
56 56 56 299237 200959 4 0 
57 57 57 344954 227435 4 0 
58 58 58 352599 232595 4 0 
59 59 59 361016 237787 4 0 
60 60 60 339967 229721 4 0 
61 61 61 388449 257968 4 0 
62 62 62 398554 263435 4 0 
63 63 63 406974 268934 4 0 
64 64 64 386485 260427 4 0 
80 80 80 757180 503307 4 0 
96 96 96 1253897 840263 4 0 
112 112 112 1949385 1303045 4 0 
128 128 128 2836115 1909005 4 0 
192 192 192 9483466 6445619 4 1 
256 256 256 22003983 14944871 4 0 
1 1 1 8309 2189 5 0 
2 2 2 9081 2558 5 0 
3 3 3 9885 3015 5 0 
4 4 4 8425 2355 5 0 
5 5 5 11707 3933 5 0 
6 6 6 12606 4460 5 0 
7 7 7 13772 5019 5 0 
8 8 8 10393 3604 5 0 
9 9 9 15565 6188 5 0 
10 10 10 16799 6869 5 0 
11 11 11 18161 7582 5 0 
12 12 12 13627 5573 5 0 
13 13 13 20594 9163 5 0 
14 14 14 22194 9998 5 0 
15 15 15 23727 10865 5 0 
16 16 16 17798 8262 5 0 
17 17 17 26906 12858 5 0 
18 18 18 29252 13975 5 0 
19 19 19 30693 14868 5 0 
20 20 20 23186 11671 5 0 
21 21 21 45754 25151 5 0 
22 22 22 49428 27388 5 0 
23 23 23 53415 29713 5 0 
24 24 24 40900 24008 5 0 
25 25 25 56715 32516 5 0 
26 26 26 59737 34282 5 0 
27 27 27 62795 36080 5 0 
28 28 28 51937 31644 5 0 
29 29 29 70143 41413 5 0 
30 30 30 73661 43384 5 0 
31 31 31 77002 45387 5 0 
32 32 32 65307 40408 5 0 
33 33 33 85845 51727 5 0 
34 34 34 89463 53903 5 0 
35 35 35 93036 56111 5 0 
36 36 36 79901 50615 5 0 
37 37 37 102291 62906 5 0 
38 38 38 106015 65287 5 0 
39 39 39 110153 67700 5 0 
40 40 40 96510 61635 5 0 
41 41 41 157114 100929 5 0 
42 42 42 165183 105544 5 0 
43 43 43 173072 110247 5 0 
44 44 44 150534 100060 5 0 
45 45 45 181498 118048 5 0 
46 46 46 188051 121563 5 0 
47 47 47 194259 125110 5 0 
48 48 48 178015 118163 5 0 
49 49 49 212436 137667 5 0 
50 50 50 218723 141438 5 0 
51 51 51 225025 145241 5 0 
52 52 52 207751 137802 5 0 
53 53 53 246280 158822 5 0 
54 54 54 253562 162849 5 0 
55 55 55 261093 166908 5 0 
56 56 56 240292 158977 5 0 
57 57 57 281933 181513 5 0 
58 58 58 288939 185796 5 0 
59 59 59 296114 190111 5 0 
60 60 60 274772 181688 5 0 
61 61 61 391991 259492 5 0 
62 62 62 405847 266995 5 0 
63 63 63 417394 274586 5 0 
64 64 64 386579 260427 5 0 
80 80 80 640128 415983 5 0 
96 96 96 1079131 715955 5 0 
112 112 112 1719990 1135117 5 0 
128 128 128 2549775 1691037 5 0 
192 192 192 8830078 5955191 5 0 
256 256 256 19598726 13201127 5 0 
1 1 1 8508 2189 6 0 
2 2 2 9288 2558 6 0 
3 3 3 10103 3015 6 0 
4 4 4 8624 2355 6 0 
5 5 5 11896 3933 6 0 
6 6 6 12848 4460 6 0 
7 7 7 13999 5019 6 0 
8 8 8 10595 3604 6 0 
9 9 9 15715 6188 6 0 
10 10 10 16968 6869 6 0 
11 11 11 18365 7582 6 0 
12 12 12 13835 5573 6 0 
13 13 13 20813 9163 6 0 
14 14 14 22390 9998 6 0 
15 15 15 23903 10865 6 0 
16 16 16 17933 8262 6 0 
17 17 17 26905 12858 6 0 
18 18 18 29263 13975 6 0 
19 19 19 30720 14868 6 0 
20 20 20 23228 11671 6 0 
21 21 21 34479 17273 6 0 
22 22 22 36509 18416 6 0 
23 23 23 38585 19591 6 0 
24 24 24 29753 15800 6 0 
25 25 25 58037 33032 6 0 
26 26 26 62332 35610 6 0 
27 27 27 66828 38276 6 0 
28 28 28 52095 31644 6 0 
29 29 29 70478 41413 6 0 
30 30 30 74136 43384 6 0 
31 31 31 77406 45387 6 0 
32 32 32 65873 40408 6 0 
33 33 33 86710 51727 6 0 
34 34 34 90215 53903 6 0 
35 35 35 94202 56111 6 0 
36 36 36 80944 50615 6 0 
37 37 37 103379 62906 6 0 
38 38 38 107139 65287 6 0 
39 39 39 111270 67700 6 0 
40 40 40 96579 61635 6 0 
41 41 41 121116 75187 6 0 
42 42 42 126040 77773 6 0 
43 43 43 130249 80391 6 0 
44 44 44 114468 73783 6 0 
45 45 45 141832 88596 6 0 
46 46 46 147001 91387 6 0 
47 47 47 152382 94210 6 0 
48 48 48 135429 87059 6 0 
49 49 49 215926 138855 6 0 
50 50 50 225538 144254 6 0 
51 51 51 234576 149741 6 0 
52 52 52 209569 137802 6 0 
53 53 53 247676 158822 6 0 
54 54 54 254769 162849 6 0 
55 55 55 263661 166908 6 0 
56 56 56 241926 158977 6 0 
57 57 57 283188 181513 6 0 
58 58 58 290680 185796 6 0 
59 59 59 297627 190111 6 0 
60 60 60 275123 181688 6 0 
61 61 61 318639 205740 6 0 
62 62 62 327582 210279 6 0 
63 63 63 334672 214850 6 0 
64 64 64 314908 205935 6 0 
80 80 80 643002 415983 6 0 
96 96 96 915494 591647 6 0 
112 112 112 1492202 967189 6 0 
128 128 128 2261755 1473069 6 0 
192 192 192 7489492 4974335 6 1 
256 256 256 17319281 11457383 6 0 
1 1 1 8734 2189 7 0 
2 2 2 9265 2558 7 0 
3 3 3 10165 3015 7 0 
4 4 4 8679 2355 7 0 
5 5 5 12095 3933 7 0 
6 6 6 12937 4460 7 0 
7 7 7 14107 5019 7 0 
8 8 8 10856 3604 7 0 
9 9 9 15764 6188 7 0 
10 10 10 17053 6869 7 0 
11 11 11 18493 7582 7 0 
12 12 12 13815 5573 7 0 
13 13 13 20762 9163 7 0 
14 14 14 22317 9998 7 0 
15 15 15 23872 10865 7 0 
16 16 16 18128 8262 7 0 
17 17 17 26915 12858 7 0 
18 18 18 29228 13975 7 0 
19 19 19 30713 14868 7 0 
20 20 20 23236 11671 7 0 
21 21 21 34144 17273 7 0 
22 22 22 36308 18416 7 0 
23 23 23 38419 19591 7 0 
24 24 24 29774 15800 7 0 
25 25 25 42543 22408 7 0 
26 26 26 44797 23705 7 0 
27 27 27 47379 25034 7 0 
28 28 28 36996 20649 7 0 
29 29 29 71488 42041 7 0 
30 30 30 76820 44960 7 0 
31 31 31 82319 47967 7 0 
32 32 32 65989 40408 7 0 
33 33 33 86966 51727 7 1 
34 34 34 90202 53903 7 0 
35 35 35 94117 56111 7 0 
36 36 36 80310 50615 7 0 
37 37 37 102701 62906 7 0 
38 38 38 106329 65287 7 0 
39 39 39 110495 67700 7 0 
40 40 40 96607 61635 7 0 
41 41 41 121222 75187 7 0 
42 42 42 125816 77773 7 0 
43 43 43 130299 80391 7 0 
44 44 44 114830 73783 7 0 
45 45 45 141770 88596 7 0 
46 46 46 147204 91387 7 0 
47 47 47 152363 94210 7 0 
48 48 48 136210 87059 7 0 
49 49 49 165501 103133 7 0 
50 50 50 171490 106129 7 0 
51 51 51 176910 109157 7 0 
52 52 52 159398 101463 7 0 
53 53 53 193167 118798 7 0 
54 54 54 199200 121999 7 0 
55 55 55 206337 125232 7 0 
56 56 56 184354 116995 7 0 
57 57 57 285877 182925 7 1 
58 58 58 296723 189108 7 0 
59 59 59 307370 195379 7 0 
60 60 60 275881 181688 7 0 
61 61 61 319382 205740 7 0 
62 62 62 328714 210279 7 0 
63 63 63 335355 214850 7 0 
64 64 64 317073 205935 7 0 
80 80 80 519365 328659 7 0 
96 96 96 905658 591647 7 0 
112 112 112 1254915 799261 7 0 
128 128 128 1939895 1255101 7 0 
192 192 192 6798870 4483907 7 1 
256 256 256 14856960 9713639 7 0 
1 1 1 8729 2189 8 0 
2 2 2 9281 2558 8 0 
3 3 3 9970 3015 8 0 
4 4 4 8606 2355 8 0 
5 5 5 12152 3933 8 0 
6 6 6 12875 4460 8 0 
7 7 7 14135 5019 8 0 
8 8 8 10844 3604 8 0 
9 9 9 15774 6188 8 0 
10 10 10 17006 6869 8 0 
11 11 11 18430 7582 8 0 
12 12 12 13776 5573 8 0 
13 13 13 20891 9163 8 0 
14 14 14 22496 9998 8 0 
15 15 15 24126 10865 8 0 
16 16 16 18092 8262 8 0 
17 17 17 27184 12858 8 0 
18 18 18 29495 13975 8 0 
19 19 19 30943 14868 8 0 
20 20 20 23539 11671 8 0 
21 21 21 34280 17273 8 0 
22 22 22 36625 18416 8 0 
23 23 23 38482 19591 8 0 
24 24 24 29795 15800 8 0 
25 25 25 42478 22408 8 0 
26 26 26 44886 23705 8 0 
27 27 27 47502 25034 8 0 
28 28 28 37127 20649 8 0 
29 29 29 52533 28263 8 0 
30 30 30 55291 29714 8 0 
31 31 31 58300 31197 8 0 
32 32 32 46467 26218 8 0 
33 33 33 88671 52467 8 0 
34 34 34 94024 55727 8 0 
35 35 35 100300 59075 8 0 
36 36 36 81115 50615 8 0 
37 37 37 104006 62906 8 0 
38 38 38 107507 65287 8 0 
39 39 39 111659 67700 8 0 
40 40 40 97381 61635 8 0 
41 41 41 121956 75187 8 0 
42 42 42 126982 77773 8 0 
43 43 43 131124 80391 8 1 
44 44 44 115673 73783 8 1 
45 45 45 142127 88596 8 1 
46 46 46 148408 91387 8 1 
47 47 47 152997 94210 8 1 
48 48 48 137405 87059 8 1 
49 49 49 166230 103133 8 0 
50 50 50 171953 106129 8 0 
51 51 51 178246 109157 8 0 
52 52 52 159271 101463 8 0 
53 53 53 194270 118798 8 0 
54 54 54 200552 121999 8 0 
55 55 55 206358 125232 8 0 
56 56 56 184719 116995 8 0 
57 57 57 221465 135591 8 1 
58 58 58 226633 138997 8 0 
59 59 59 231763 142435 8 0 
60 60 60 210835 133655 8 0 
61 61 61 249845 153512 8 0 
62 62 62 256445 157123 8 0 
63 63 63 262291 160766 8 0 
64 64 64 236647 151443 8 0 
80 80 80 521941 328659 8 1 
96 96 96 742036 467339 8 0 
112 112 112 1258327 799261 8 1 
128 128 128 1664025 1037133 8 0 
192 192 192 5485420 3503051 8 0 
256 256 256 12513701 7969895 8 1 
