1 1 1 6562 1755 1 0 
2 2 2 7047 2013 1 0 
3 3 3 7637 2303 1 0 
4 4 4 6247 1792 1 0 
5 5 5 11059 4201 1 0 
6 6 6 11989 4717 1 0 
7 7 7 13322 5265 1 0 
8 8 8 9965 4074 1 0 
9 9 9 19122 9127 1 0 
10 10 10 20525 10003 1 0 
11 11 11 22806 10911 1 0 
12 12 12 17501 9324 1 0 
13 13 13 32078 17911 1 0 
14 14 14 34037 19249 1 0 
15 15 15 36251 20619 1 0 
16 16 16 30929 18766 1 0 
17 17 17 52015 31833 1 0 
18 18 18 55227 33863 1 0 
19 19 19 57885 35669 1 0 
20 20 20 51820 33624 1 0 
21 21 21 80801 52061 1 0 
22 22 22 84542 54629 1 0 
23 23 23 88490 57229 1 0 
24 24 24 81803 55122 1 0 
25 25 25 119790 79847 1 0 
26 26 26 124660 83183 1 0 
27 27 27 129686 86551 1 0 
28 28 28 122450 84484 1 0 
29 29 29 171381 116415 1 0 
30 30 30 177404 120621 1 0 
31 31 31 183727 124859 1 0 
32 32 32 175487 122934 1 0 
33 33 33 236628 163278 1 0 
34 34 34 244006 168456 1 0 
35 35 35 251353 173666 1 0 
36 36 36 243091 172100 1 0 
37 37 37 316009 221215 1 0 
38 38 38 324884 227467 1 0 
39 39 39 334131 233751 1 0 
40 40 40 325457 232430 1 0 
41 41 41 412455 291519 1 0 
42 42 42 422978 298947 1 0 
43 43 43 434100 306407 1 0 
44 44 44 425552 305520 1 0 
45 45 45 527844 375487 1 0 
46 46 46 541152 384193 1 0 
47 47 47 554759 392931 1 0 
48 48 48 547004 392594 1 0 
49 49 49 667961 474371 1 0 
50 50 50 683753 484457 1 0 
51 51 51 699968 494575 1 0 
52 52 52 692132 494876 1 0 
53 53 53 831942 589367 1 0 
54 54 54 849523 600935 1 0 
55 55 55 867850 612535 1 0 
56 56 56 858180 613590 1 0 
57 57 57 1016697 721713 1 0 
58 58 58 1035147 734865 1 0 
59 59 59 1053848 748049 1 0 
60 60 60 1045377 749960 1 0 
61 61 61 1222692 872633 1 0 
62 62 62 1243772 887471 1 0 
63 63 63 1266044 902341 1 0 
64 64 64 1259165 905210 1 0 
72 72 72 1837307 1311972 1 0 
80 80 80 2495787 1781852 1 0 
88 88 88 3270140 2352500 1 0 
96 96 96 4226934 3033708 1 0 
104 104 104 5359999 3837164 1 0 
112 112 112 6648461 4768996 1 0 
120 120 120 8136385 5840764 1 0 
128 128 128 9839073 7062260 1 0 
192 192 192 33131142 23847657 1 0 
256 256 256 77984366 56173661 1 0 
1 1 1 7422 1973 2 0 
2 2 2 7905 2231 2 0 
3 3 3 8509 2521 2 0 
4 4 4 7050 2010 2 0 
5 5 5 8592 2716 2 0 
6 6 6 9015 2859 2 1 
7 7 7 9477 3002 2 1 
8 8 8 8960 2882 2 0 
9 9 9 16829 7209 2 0 
10 10 10 17973 7891 2 0 
11 11 11 20000 8605 2 0 
12 12 12 14394 6852 2 0 
13 13 13 18351 9093 2 0 
14 14 14 18910 9583 2 1 
15 15 15 19689 10073 2 1 
16 16 16 19650 10228 2 0 
17 17 17 37140 20851 2 0 
18 18 18 39558 22289 2 0 
19 19 19 41295 23503 2 0 
20 20 20 34385 20894 2 0 
21 21 21 41481 25646 2 0 
22 22 22 42776 26687 2 0 
23 23 23 44196 27728 2 0 
24 24 24 45134 28406 2 0 
25 25 25 75771 47949 2 0 
26 26 26 79124 50091 2 0 
27 27 27 82548 52265 2 0 
28 28 28 73621 49032 2 0 
29 29 29 86094 57287 2 0 
30 30 30 88177 59083 2 0 
31 31 31 91132 60879 2 0 
32 32 32 93033 62312 2 0 
33 33 33 141445 93617 2 0 
34 34 34 146074 96795 2 0 
35 35 35 150200 100005 2 0 
36 36 36 139283 96453 2 0 
37 37 37 157388 109195 2 0 
38 38 38 161132 111950 2 0 
39 39 39 164815 114705 2 0 
40 40 40 167823 117133 2 0 
41 41 41 235766 162504 2 0 
42 42 42 242287 166922 2 0 
43 43 43 249426 171372 2 0 
44 44 44 237055 167503 2 0 
45 45 45 263052 185824 2 0 
46 46 46 269199 189742 2 0 
47 47 47 276197 193660 2 0 
48 48 48 282461 197215 2 0 
49 49 49 375273 259476 2 0 
50 50 50 384503 265338 2 0 
51 51 51 392390 271232 2 0 
52 52 52 379424 267337 2 0 
53 53 53 415639 292235 2 0 
54 54 54 423778 297520 2 0 
55 55 55 433180 302805 2 0 
56 56 56 439835 307713 2 0 
57 57 57 559307 389502 2 0 
58 58 58 570174 397012 2 0 
59 59 59 581760 404554 2 0 
60 60 60 565565 400851 2 0 
61 61 61 612224 433332 2 0 
62 62 62 621757 440188 2 0 
63 63 63 631778 447044 2 0 
64 64 64 646117 453523 2 0 
72 72 72 944083 657260 2 0 
80 80 80 1280117 892200 2 0 
88 88 88 1672393 1177524 2 0 
96 96 96 2168251 1518128 2 0 
104 104 104 2746564 1920002 2 0 
112 112 112 3404305 2385918 2 0 
120 120 120 4160745 2921802 2 0 
128 128 128 5048681 3532550 2 0 
192 192 192 16978450 11927579 2 0 
256 256 256 39861971 28092753 2 0 
1 1 1 7554 1973 3 0 
2 2 2 8021 2231 3 0 
3 3 3 8625 2521 3 0 
4 4 4 7136 2010 3 0 
5 5 5 8499 2716 3 0 
6 6 6 8847 2859 3 1 
7 7 7 9218 3002 3 1 
8 8 8 8796 2882 3 0 
9 9 9 10769 3915 3 1 
10 10 10 10976 4109 3 1 
