1 1 1 7616 2114 1 0 
2 2 2 8278 2480 1 0 
3 3 3 9173 2934 1 0 
4 4 4 7215 2116 1 0 
5 5 5 13103 4965 1 0 
6 6 6 14602 5837 1 0 
7 7 7 16283 6797 1 0 
8 8 8 10834 4495 1 0 
9 9 9 21524 10342 1 0 
10 10 10 23993 11822 1 0 
11 11 11 26692 13390 1 0 
12 12 12 18767 9890 1 0 
13 13 13 35518 19625 1 0 
14 14 14 39057 21815 1 0 
15 15 15 42814 24093 1 0 
16 16 16 32565 19525 1 0 
17 17 17 56440 34094 1 0 
18 18 18 61538 37224 1 0 
19 19 19 66224 40186 1 0 
20 20 20 53757 34624 1 0 
21 21 21 86114 54917 1 0 
22 22 22 92212 58833 1 0 
23 23 23 98553 62837 1 0 
24 24 24 84076 56411 1 0 
25 25 25 126586 83346 1 0 
26 26 26 134231 88278 1 0 
27 27 27 141983 93298 1 0 
28 28 28 125031 86110 1 0 
29 29 29 178274 120605 1 0 
30 30 30 187502 126655 1 0 
31 31 31 197084 132793 1 0 
32 32 32 178378 124945 1 0 
33 33 33 244602 168500 1 0 
34 34 34 255674 175770 1 0 
35 35 35 266918 183128 1 0 
36 36 36 246658 174838 1 0 
37 37 37 325193 227250 1 0 
38 38 38 338153 235842 1 0 
39 39 39 351240 244522 1 0 
40 40 40 329520 235674 1 0 
41 41 41 422869 298414 1 0 
42 42 42 438165 308430 1 0 
43 43 43 453820 318534 1 0 
44 44 44 430134 309318 1 0 
45 45 45 539199 383290 1 0 
46 46 46 557127 394832 1 0 
47 47 47 575559 406462 1 0 
48 48 48 551259 396994 1 0 
49 49 49 679325 483130 1 0 
50 50 50 700319 496300 1 0 
51 51 51 721946 509558 1 0 
52 52 52 696722 499926 1 0 
53 53 53 844303 599130 1 0 
54 54 54 868605 614030 1 0 
55 55 55 893843 629018 1 0 
56 56 56 864088 619338 1 0 
57 57 57 1031631 732528 1 0 
58 58 58 1055249 749260 1 0 
59 59 59 1080390 766080 1 0 
60 60 60 1051607 756454 1 0 
61 61 61 1238622 884548 1 0 
62 62 62 1269065 903214 1 0 
63 63 63 1296482 921968 1 0 
64 64 64 1263438 912498 1 0 
80 80 80 2532036 1804677 1 0 
96 96 96 4260800 3065581 1 0 
112 112 112 6698664 4812991 1 0 
128 128 128 9863535 7118575 1 0 
192 192 192 33199886 24037857 1 0 
256 256 256 78168727 56622731 1 0 
1 1 1 8447 2332 2 0 
2 2 2 9114 2698 2 0 
3 3 3 10017 3152 2 0 
4 4 4 7989 2334 2 0 
5 5 5 10263 3257 2 0 
6 6 6 10652 3512 2 0 
7 7 7 11081 3767 2 0 
8 8 8 9734 3230 2 0 
9 9 9 18738 8138 2 0 
10 10 10 20794 9312 2 0 
11 11 11 23048 10574 2 0 
12 12 12 15495 7321 2 0 
13 13 13 20370 9992 2 0 
14 14 14 21397 10706 2 0 
15 15 15 22595 11420 2 1 
16 16 16 20862 10745 2 0 
17 17 17 40324 22444 2 0 
18 18 18 44179 24758 2 0 
19 19 19 47678 26904 2 0 
20 20 20 35834 21604 2 0 
21 21 21 44428 26999 2 0 
22 22 22 46311 28376 2 0 
23 23 23 48391 29753 2 0 
24 24 24 46630 29188 2 0 
25 25 25 80639 50302 2 0 
26 26 26 86060 53704 2 0 
27 27 27 91893 57194 2 0 
28 28 28 75560 50079 2 0 
29 29 29 89460 59190 2 0 
30 30 30 92742 61434 2 0 
31 31 31 96404 63678 2 0 
32 32 32 94818 63455 2 0 
33 33 33 146993 97019 2 0 
34 34 34 154199 101841 2 0 
35 35 35 162279 106751 2 0 
36 36 36 142199 98127 2 0 
37 37 37 162078 111938 2 0 
38 38 38 166511 115253 2 0 
39 39 39 171262 118568 2 0 
40 40 40 170424 118927 2 0 
41 41 41 243047 166884 2 0 
42 42 42 253054 173330 2 0 
43 43 43 263603 179864 2 0 
44 44 44 239816 169731 2 0 
45 45 45 267718 189334 2 0 
46 46 46 275041 193924 2 0 
47 47 47 282517 198514 2 0 
48 48 48 285433 199587 2 0 
49 49 49 383541 264929 2 0 
50 50 50 396276 273203 2 0 
51 51 51 409512 281565 2 0 
52 52 52 382632 270215 2 0 
53 53 53 422368 296608 2 0 
54 54 54 432328 302677 2 0 
55 55 55 442403 308746 2 0 
56 56 56 444030 310759 2 0 
57 57 57 569605 396124 2 0 
58 58 58 584935 406430 2 0 
59 59 59 601594 416824 2 0 
60 60 60 569455 404475 2 0 
61 61 61 620749 438664 2 0 
62 62 62 631689 446416 2 0 
63 63 63 644116 454168 2 0 
64 64 64 652606 457339 2 0 
80 80 80 1302822 903925 2 0 
96 96 96 2187651 1534377 2 0 
112 112 112 3438586 2408297 2 0 
128 128 128 5060594 3561089 2 0 
192 192 192 17007723 12024035 2 0 
256 256 256 39953905 28319615 2 0 
1 1 1 8620 2332 3 0 
2 2 2 9267 2698 3 0 
3 3 3 10173 3152 3 0 
4 4 4 8179 2334 3 0 
5 5 5 10175 3257 3 0 
6 6 6 10540 3512 3 0 
7 7 7 10956 3767 3 1 
8 8 8 9613 3230 3 0 
9 9 9 12281 4480 3 0 
10 10 10 12843 4786 3 0 
11 11 11 13271 5092 3 1 
12 12 12 11873 4534 3 0 
13 13 13 24908 11909 3 0 
14 14 14 27455 13385 3 0 
15 15 15 30150 14949 3 0 
16 16 16 21079 10745 3 0 
17 17 17 25897 13954 3 0 
18 18 18 27403 14898 3 0 
19 19 19 28279 15586 3 0 
20 20 20 26594 14985 3 0 
21 21 21 32731 18704 3 0 
22 22 22 34191 19622 3 0 
23 23 23 35600 20540 3 0 
24 24 24 34081 20041 3 0 
25 25 25 65424 39224 3 0 
26 26 26 70170 42116 3 0 
27 27 27 74990 45096 3 0 
28 28 28 58904 37996 3 0 
29 29 29 69716 44921 3 0 
30 30 30 71853 46604 3 0 
31 31 31 75180 48287 3 0 
32 32 32 74496 48028 3 0 
33 33 33 91473 58807 3 0 
34 34 34 94528 60966 3 0 
35 35 35 98044 63139 3 0 
36 36 36 90849 60469 3 0 
37 37 37 140394 93517 3 1 
38 38 38 147236 97802 3 1 
39 39 39 154356 102161 3 1 
40 40 40 139801 95531 3 0 
41 41 41 156597 107702 3 1 
42 42 42 160245 110558 3 1 
43 43 43 164508 113414 3 1 
44 44 44 163712 113803 3 0 
45 45 45 191533 130834 3 0 
46 46 46 197533 134301 3 0 
47 47 47 203459 137782 3 0 
48 48 48 195962 134785 3 0 
49 49 49 276798 189047 3 1 
50 50 50 286683 195276 3 1 
51 51 51 297511 201579 3 1 
52 52 52 278737 193567 3 0 
53 53 53 307088 212528 3 1 
54 54 54 314009 216863 3 1 
55 55 55 323649 221198 3 1 
56 56 56 321754 222527 3 0 
57 57 57 362476 247623 3 0 
58 58 58 369855 252704 3 0 
59 59 59 377705 257799 3 0 
60 60 60 368140 254869 3 0 
61 61 61 485233 335497 3 1 
62 62 62 501634 343976 3 1 
63 63 63 513875 352529 3 1 
64 64 64 492406 343491 3 0 
80 80 80 926788 635411 3 0 
96 96 96 1471107 1026029 3 0 
112 112 112 2466945 1723653 3 0 
128 128 128 3504016 2452129 3 0 
192 192 192 12083659 8528345 3 0 
256 256 256 27627503 19497375 3 0 
1 1 1 8740 2332 4 0 
2 2 2 9347 2698 4 0 
3 3 3 10288 3152 4 0 
4 4 4 8319 2334 4 0 
5 5 5 10415 3257 4 0 
6 6 6 10702 3512 4 0 
7 7 7 11155 3767 4 1 
8 8 8 9760 3230 4 0 
9 9 9 12012 4408 4 0 
10 10 10 12551 4714 4 0 
11 11 11 13037 5020 4 1 
12 12 12 11677 4534 4 0 
13 13 13 14745 5967 4 0 
14 14 14 15270 6324 4 0 
15 15 15 15923 6681 4 1 
16 16 16 15277 6246 4 0 
17 17 17 32395 16496 4 0 
18 18 18 35538 18402 4 0 
19 19 19 38317 20140 4 0 
20 20 20 26811 14985 4 0 
21 21 21 32855 18676 4 0 
22 22 22 34170 19594 4 0 
23 23 23 35514 20512 4 0 
24 24 24 34096 20041 4 0 
25 25 25 40848 24242 4 0 
26 26 26 42266 25262 4 0 
27 27 27 44031 26282 4 0 
28 28 28 42337 25913 4 0 
29 29 29 50143 30624 4 0 
