MACHINE,MODE,BATCH_SIZE,OPERATION,RUNNING TIME,LOG TIME,NOTE
Chihang Laptop,GPU,34,data,56.178092956542969,2015-07-07 08:16:31.196318,
Chihang Laptop,CPU,34,mean step time,62.314907709757485,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,loss,0.22435188293457031,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,relu1,0.28967857360839844,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,ip2,0.26496251424153644,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,conv2,14.189402262369791,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,conv1,22.198279698689777,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,ip1,2.6063124338785806,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,first step time,6356.2328815460205,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,pool2,3.7552515665690103,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,pool1,16.693353652954102,2015-07-07 08:16:38.000087,
Chihang Laptop,CPU,34,data,22.320032119750977,2015-07-07 08:16:38.000087,
Chihang Laptop,GPU,35,mean step time,121.51638666788737,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,loss,0.37233034769694012,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,relu1,0.60558319091796875,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,ip2,0.57164827982584632,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,conv2,18.029689788818359,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,conv1,30.219952265421551,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,ip1,2.9636224110921225,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,first step time,7947.283029556274,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,pool2,3.2587051391601562,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,pool1,19.100030263264973,2015-07-07 08:16:46.725882,
Chihang Laptop,GPU,35,data,57.651678721110024,2015-07-07 08:16:46.725882,
Chihang Laptop,CPU,35,mean step time,63.817342122395829,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,loss,0.16872088114420572,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,relu1,0.31073888142903644,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,ip2,0.27068456013997394,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,conv2,14.727512995402018,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,conv1,22.832314173380535,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,ip1,2.6833216349283853,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,first step time,6345.545053482056,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,pool2,3.8920243581136069,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,pool1,17.304340998331707,2015-07-07 08:16:53.531511,
Chihang Laptop,CPU,35,data,23.015658060709637,2015-07-07 08:16:53.531511,
Chihang Laptop,GPU,36,mean step time,124.58237012227376,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,loss,0.37137667338053387,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,relu1,0.6086031595865885,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,ip2,0.56974093119303382,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,conv2,18.482605616251629,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,conv1,31.037966410319012,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,ip1,2.9583772023518882,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,first step time,7958.1310749053955,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,pool2,3.3103624979654946,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,pool1,19.640684127807617,2015-07-07 08:17:02.287380,
Chihang Laptop,GPU,36,data,59.123675028483071,2015-07-07 08:17:02.287380,
Chihang Laptop,CPU,36,mean step time,62.308947245279946,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,loss,0.21060307820638022,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,relu1,0.31455357869466144,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,ip2,0.27171770731608075,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,conv2,15.044689178466797,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,conv1,23.475329081217449,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,ip1,2.6988983154296875,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,first step time,6353.115797042847,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,pool2,3.9196014404296875,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,pool1,17.63470967610677,2015-07-07 08:17:09.102638,
Chihang Laptop,CPU,36,data,23.751735687255859,2015-07-07 08:17:09.102638,
Chihang Laptop,GPU,37,mean step time,127.58294741312662,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,loss,0.37296613057454425,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,relu1,0.621636708577474,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,ip2,0.57260195414225257,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,conv2,18.897612889607746,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,conv1,31.640529632568359,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,ip1,2.9680728912353516,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,first step time,7948.58193397522,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,pool2,3.2760302225748696,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,pool1,20.013093948364258,2015-07-07 08:17:17.866661,
Chihang Laptop,GPU,37,data,60.65638860066732,2015-07-07 08:17:17.866661,
Chihang Laptop,CPU,37,mean step time,67.293961842854813,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,loss,0.1697540283203125,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,relu1,0.301361083984375,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,ip2,0.27934710184733075,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,conv2,15.532573064168295,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,conv1,24.236996968587238,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,ip1,2.7906099955240884,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,first step time,6349.264144897461,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,pool2,4.0593147277832031,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,pool1,18.210649490356445,2015-07-07 08:17:24.700985,
Chihang Laptop,CPU,37,data,24.368762969970703,2015-07-07 08:17:24.700985,
Chihang Laptop,GPU,38,mean step time,130.55205345153809,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,loss,0.37225087483723956,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,relu1,0.61368942260742188,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,ip2,0.57474772135416663,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,conv2,19.316991170247395,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,conv1,30.781904856363933,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,ip1,2.9713312784830728,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,first step time,7948.09103012085,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,pool2,3.2924016316731772,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,pool1,20.459651947021484,2015-07-07 08:17:33.482656,
Chihang Laptop,GPU,38,data,63.807964324951172,2015-07-07 08:17:33.482656,
Chihang Laptop,CPU,38,mean step time,68.72328122456868,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,loss,0.17229715983072916,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,relu1,0.30175844828287762,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,ip2,0.2765655517578125,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,conv2,15.878995259602863,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,conv1,24.696032206217449,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,ip1,2.8893152872721353,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,first step time,6347.630023956299,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,pool2,4.1286945343017578,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,pool1,18.513043721516926,2015-07-07 08:17:40.324455,
Chihang Laptop,CPU,38,data,24.841388066609699,2015-07-07 08:17:40.324455,
Chihang Laptop,GPU,39,mean step time,133.59498977661133,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,loss,0.37233034769694012,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,relu1,0.61265627543131507,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,ip2,0.58372815450032556,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,conv2,19.771337509155273,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,conv1,31.536738077799477,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,ip1,3.0172665913899741,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,first step time,7949.712038040161,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,pool2,3.3040046691894531,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,pool1,20.944674809773762,2015-07-07 08:17:49.126427,
Chihang Laptop,GPU,39,data,65.298000971476242,2015-07-07 08:17:49.126427,
Chihang Laptop,CPU,39,mean step time,70.321718851725265,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,loss,0.17134348551432291,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,relu1,0.31201044718424481,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,ip2,0.28363863627115887,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,conv2,16.261657079060871,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,conv1,25.408585866292317,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,ip1,2.9486815134684243,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,first step time,6357.128143310547,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,pool2,4.2878786722819013,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,pool1,19.179264704386394,2015-07-07 08:17:55.990889,
Chihang Laptop,CPU,39,data,25.621652603149414,2015-07-07 08:17:55.990889,
Chihang Laptop,GPU,40,mean step time,132.63463973999023,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,loss,0.37360191345214844,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,relu1,0.61798095703125,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,ip2,0.57943662007649743,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,conv2,20.21336555480957,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,conv1,32.270590464274086,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,ip1,2.9826958974202475,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,first step time,7961.006879806519,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,pool2,3.3120314280192056,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,pool1,21.403074264526367,2015-07-07 08:18:04.807137,
Chihang Laptop,GPU,40,data,65.446376800537109,2015-07-07 08:18:04.807137,
Chihang Laptop,CPU,40,mean step time,68.035682042439774,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,loss,0.171661376953125,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,relu1,0.31296412150065106,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,ip2,0.28308232625325519,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,conv2,24.236599604288738,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,conv1,26.050964991251629,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,ip1,2.9503504435221353,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,first step time,6361.392974853516,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,pool2,4.2866865793863935,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,pool1,19.622246424357098,2015-07-07 08:18:11.698034,
Chihang Laptop,CPU,40,data,26.290973027547199,2015-07-07 08:18:11.698034,
Chihang Laptop,GPU,41,mean step time,135.68766911824545,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,loss,0.37066141764322919,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,relu1,0.61702728271484375,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,ip2,0.57299931844075525,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,conv2,20.643631617228191,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,conv1,32.98370043436686,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,ip1,3.0122598012288413,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,first step time,7951.005220413208,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,pool2,3.3196608225504556,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,pool1,21.868387858072918,2015-07-07 08:18:20.522705,
Chihang Laptop,GPU,41,data,66.956996917724609,2015-07-07 08:18:20.522705,
Chihang Laptop,CPU,41,mean step time,74.495077133178711,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,loss,0.17237663269042969,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,relu1,0.3165404001871745,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,ip2,0.28737386067708331,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,conv2,17.048279444376629,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,conv1,26.840448379516602,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,ip1,3.0303001403808594,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,first step time,6370.474100112915,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,pool2,4.4813156127929688,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,pool1,20.093043645222981,2015-07-07 08:18:27.427868,
Chihang Laptop,CPU,41,data,26.991287867228191,2015-07-07 08:18:27.427868,
Chihang Laptop,GPU,42,mean step time,138.58024279276529,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,loss,0.37598609924316406,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,relu1,0.62306722005208337,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,ip2,0.57872136433919275,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,conv2,21.065314610799152,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,conv1,33.717075983683266,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,ip1,2.9980341593424478,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,first step time,7949.409008026123,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,pool2,3.3446947733561196,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,pool1,22.41690953572591,2015-07-07 08:18:36.268774,
Chihang Laptop,GPU,42,data,68.375984827677414,2015-07-07 08:18:36.268774,
Chihang Laptop,CPU,42,mean step time,75.833638509114579,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,loss,0.17571449279785156,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,relu1,0.31765302022298175,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,ip2,0.30390421549479169,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,conv2,17.525672912597656,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,conv1,27.417341868082683,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,ip1,3.1110445658365884,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,first step time,6353.795051574707,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,pool2,4.5563379923502607,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,pool1,20.608027776082356,2015-07-07 08:18:43.168349,
Chihang Laptop,CPU,42,data,27.545054753621418,2015-07-07 08:18:43.168349,
Chihang Laptop,GPU,43,mean step time,141.61896705627441,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,loss,0.37169456481933594,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,relu1,0.621954600016276,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,ip2,0.58356920878092444,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,conv2,21.488984425862629,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,conv1,34.428596496582031,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,ip1,2.9789606730143228,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,first step time,7948.541164398193,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,pool2,3.3915042877197266,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,pool1,22.792339324951172,2015-07-07 08:18:52.027212,
Chihang Laptop,GPU,43,data,69.83494758605957,2015-07-07 08:18:52.027212,
Chihang Laptop,CPU,43,mean step time,77.490409215291336,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,loss,0.21211306254069009,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,relu1,0.32401084899902344,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,ip2,0.29794375101725262,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,conv2,18.203576405843098,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,conv1,28.00432840983073,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,ip1,3.1713644663492837,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,first step time,6364.265918731689,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,pool2,4.6424070994059248,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,pool1,21.006107330322266,2015-07-07 08:18:58.949307,
Chihang Laptop,CPU,43,data,28.271039326985676,2015-07-07 08:18:58.949307,
Chihang Laptop,GPU,44,mean step time,144.30141448974609,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,loss,0.37431716918945312,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,relu1,0.62108039855957031,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,ip2,0.579675038655599,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,conv2,21.917025248209637,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,conv1,35.17333666483561,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,ip1,2.9856363932291665,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,first step time,7958.945035934448,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,pool2,3.3539136250813804,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,pool1,23.251692454020183,2015-07-07 08:19:07.835562,
Chihang Laptop,GPU,44,data,71.29669189453125,2015-07-07 08:19:07.835562,
Chihang Laptop,CPU,44,mean step time,74.015696843465165,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,loss,0.17468134562174478,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,relu1,0.32901763916015625,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,ip2,0.29508272806803387,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,conv2,18.568038940429688,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,conv1,28.671344121297199,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,ip1,3.2425721486409507,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,first step time,6364.815950393677,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,pool2,4.6840508778889971,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,pool1,21.482308705647785,2015-07-07 08:19:14.754830,
Chihang Laptop,CPU,44,data,28.829892476399738,2015-07-07 08:19:14.754830,
Chihang Laptop,GPU,45,mean step time,152.25601196289062,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,loss,0.38059552510579425,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,relu1,0.6273587544759115,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,ip2,0.57903925577799475,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,conv2,22.36803372701009,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,conv1,36.430279413859047,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,ip1,3.005345662434896,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,first step time,7949.221849441528,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,pool2,3.5492579142252603,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,pool1,23.737668991088867,2015-07-07 08:19:23.670670,
Chihang Laptop,GPU,45,data,73.970715204874679,2015-07-07 08:19:23.670670,
Chihang Laptop,CPU,45,mean step time,111.17204030354817,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,loss,0.22069613138834634,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,relu1,0.33736228942871094,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,ip2,0.30398368835449219,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,conv2,18.702427546183269,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,conv1,29.39287821451823,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,ip1,3.3159255981445312,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,first step time,7533.203125,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,pool2,4.8864682515462237,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,pool1,21.990696589152019,2015-07-07 08:19:31.880206,
Chihang Laptop,CPU,45,data,30.672232309977215,2015-07-07 08:19:31.880206,
Chihang Laptop,GPU,46,mean step time,146.50797843933105,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,loss,0.3737608591715495,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,relu1,0.64969062805175781,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,ip2,0.58436393737792969,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,conv2,24.804989496866863,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,conv1,44.938087463378906,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,ip1,3.09602419535319,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,first step time,8802.65188217163,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,pool2,3.3930142720540366,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,pool1,32.996336619059242,2015-07-07 08:19:41.731946,
Chihang Laptop,GPU,46,data,87.010701497395829,2015-07-07 08:19:41.731946,
Chihang Laptop,CPU,46,mean step time,82.751830418904618,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,loss,0.17539660135904947,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,relu1,0.33617019653320312,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,ip2,0.30533472696940106,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,conv2,19.088904062906902,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,conv1,30.390580495198567,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,ip1,3.3716360727945962,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,first step time,6437.746047973633,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,pool2,5.0330956776936846,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,pool1,22.508939107259113,2015-07-07 08:19:48.765714,
Chihang Laptop,CPU,46,data,30.258258183797199,2015-07-07 08:19:48.765714,
Chihang Laptop,GPU,47,mean step time,155.42038281758627,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,loss,0.37495295206705731,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,relu1,0.6273587544759115,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,ip2,0.58237711588541663,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,conv2,25.686979293823242,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,conv1,42.255004247029625,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,ip1,2.9928684234619141,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,first step time,8448.225975036621,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,pool2,4.1329860687255859,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,pool1,26.281754175821941,2015-07-07 08:19:58.242077,
Chihang Laptop,GPU,47,data,78.784704208374023,2015-07-07 08:19:58.242077,
Chihang Laptop,CPU,47,mean step time,83.336035410563156,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,loss,0.18572807312011719,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,relu1,0.33903121948242188,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,ip2,0.30636787414550781,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,conv2,20.080089569091797,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,conv1,31.781673431396484,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,ip1,3.4256776173909507,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,first step time,6449.637889862061,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,pool2,5.0427913665771484,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,pool1,23.755311965942383,2015-07-07 08:20:05.303552,
Chihang Laptop,CPU,47,data,31.193256378173828,2015-07-07 08:20:05.303552,
Chihang Laptop,GPU,48,mean step time,165.37936528523764,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,loss,0.37407875061035156,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,relu1,0.6276766459147135,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,ip2,1.3086795806884766,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,conv2,27.590274810791016,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,conv1,38.992961247762047,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,ip1,3.9312839508056641,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,first step time,8450.073957443237,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,pool2,3.4066041310628257,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,pool1,28.265714645385742,2015-07-07 08:20:14.805077,
Chihang Laptop,GPU,48,data,75.351953506469727,2015-07-07 08:20:14.805077,
Chihang Laptop,CPU,48,mean step time,78.490734100341797,2015-07-07 08:20:21.819106,
Chihang Laptop,CPU,48,loss,0.18866856892903647,2015-07-07 08:20:21.819106,
Chihang Laptop,CPU,48,relu1,0.35436948140462238,2015-07-07 08:20:21.819106,
Chihang Laptop,CPU,48,ip2,0.32202402750651044,2015-07-07 08:20:21.819106,
Chihang Laptop,CPU,48,conv2,19.574642181396484,2015-07-07 08:20:21.819106,
Chihang Laptop,CPU,48,conv1,30.515273412068684,2015-07-07 08:20:21.819106,
